-5.303339832045100621e+00 -5.625227509640960299e+00 9.523703938323293539e-01 3.049436553720270004e-01
1.682907859349892732e+00 -5.081564900414926811e+00 8.140608692909672151e-01 5.376202850204525596e-02
-5.406151806173930652e+00 3.116600948046006181e+00 4.638576642140896933e-01 7.330531869658691857e-01
-7.858860938818859943e+00 1.552014776982558075e+00 6.503195458419828157e-01 -8.720862659006471951e-01
-6.572175257558567907e+00 -1.265027574700491542e+00 -4.101888458824543005e-01 -4.272247240480917529e-01
-3.099630511263332444e+00 7.039625788387038341e-01 2.742387796603020789e-01 -6.911291486648629689e-01
-4.375882702846872085e+00 5.334604732636982760e-01 2.170536552657877927e-01 7.292171918551484389e-01
-7.579654559021120619e+00 -2.543977846493861605e+00 -6.646557346669583755e-01 6.147506588927551530e-01
2.768216495917226183e-01 5.515073292858991394e+00 -6.696549013031740660e-01 8.427896889102777234e-01
-7.210174978017869662e+00 -5.287847527775829448e+00 4.792293786455961158e-01 -2.820665348896036484e-01
-8.422791071083929992e+00 -5.573030113964776433e+00 -4.591493561992963102e-01 2.573104640579293445e-01
6.976592858514329976e-02 -6.651956268516507009e+00 -6.063681083486149870e-01 -7.505756484999897005e-01
-6.476365253924027954e+00 1.800917259011020732e+00 8.834333429229659362e-01 5.767580107033007941e-01
-1.690136636124801583e+00 -5.637393925337566003e+00 -3.450937949298478191e-01 -7.314866949346565672e-01
-5.888072651733557983e+00 -5.869297457769157234e+00 -3.894810135038717647e-02 6.061742364392388449e-01
-2.062449931739334552e+00 -1.662911111815079224e+00 9.273714968479023213e-01 -4.121379433782688118e-01
-3.688896060634565544e+00 2.070940047260839023e+00 2.910597602059572520e-01 3.007325885829741363e-01
-4.405264842126491054e+00 2.910854748208761222e+00 2.889533001924331490e-01 8.540252502874112750e-01
-8.792330576979534129e+00 6.165569301053825058e+00 -9.285080889097694357e-01 -1.443055953071257225e-01
-4.553781606330876031e+00 -5.352560876900227527e-01 7.533640905299308077e-01 6.725577970524463378e-01
2.233925083019890678e+00 5.828281487381319792e+00 -4.218752116520996243e-01 -1.017179735372026883e-01
-8.330432007415730311e+00 -6.337133125629195618e+00 6.107375120800175861e-01 5.341240242090399271e-01
-1.328576442714254569e+00 -6.792080874661037271e+00 -6.671271279046417924e-01 8.405860262704258901e-01
3.201259654293817647e-01 -9.620204002605259319e-01 -3.907955089666259596e-02 9.757877685998783690e-01
-7.840303371101537522e+00 3.006392205032943465e+00 -8.898715079118191262e-02 -4.583277632666320489e-01
-3.417740950880084227e+00 6.620568181373551297e+00 -7.725726471216631808e-02 5.535523058425573240e-02
-7.530346963162076968e+00 -2.497674220916836774e+00 -8.407468774298472169e-01 -5.103939050929584553e-01
-2.901808254150566313e-01 -2.186000308829981975e+00 2.661137261381574248e-01 6.734208354503652405e-01
-3.563935189420193161e+00 -9.176057480186727844e-02 -5.167833455436752210e-01 -9.635873065942757165e-02
4.087175931351847424e-01 -3.628347585986446688e-01 5.769997076924269219e-01 4.148659844657665019e-02
-1.432739584687253043e+00 8.999105007663692035e+00 4.235762293831899505e-01 -4.196526829650024659e-01
-4.676396170436873945e-01 8.852053906426736063e+00 -6.151677063870213402e-01 -9.007503853353100443e-01
-4.668220808337997241e+00 -1.685581785367400443e+00 7.013438322605860531e-01 4.306976383431777577e-01
-1.104464725342904075e-01 7.412191295646929134e+00 7.191935320598157322e-01 5.977663355910005638e-01
